"","X.x","ano","turno","sigla_uf","sigla_partido","id_municipio","votos","resultado","cargo","porcentagem","X.y","Município","idhm_2010"
"5692",5692,2018,2,"SP","PSL",3525201,11346,"eleito","presidente",37.4048066462269,286,"Jarinu",0.733
"5693",5693,2018,2,"SP","PSL",3525508,5122,"eleito","presidente",39.8165422885572,289,"Joanópolis",0.699
"5694",5694,2018,2,"SP","PT",3526001,2297,"nao eleito","presidente",11.6027680961762,295,"Junqueirópolis",0.745
"5695",5695,2018,2,"SP","PSL",3526209,8993,"eleito","presidente",30.1464919043948,297,"Juquitiba",0.709
"5696",5696,2018,2,"SP","PSL",3526506,1728,"eleito","presidente",31.3839447875045,300,"Lavínia",0.721
"5697",5697,2018,2,"SP","PT",3527256,428,"nao eleito","presidente",15.7295112091143,308,"Lourdes",0.742
"5698",5698,2018,2,"SP","PSL",3527405,6931,"eleito","presidente",37.8556993828172,310,"Lucélia",0.752
"5699",5699,2018,2,"SP","PT",3528809,2118,"nao eleito","presidente",13.7043028146231,324,"Maracaí",0.771
"5700",5700,2018,2,"SP","PSL",3529203,8734,"eleito","presidente",34.7926542644305,329,"Martinópolis",0.721
"5701",5701,2018,2,"SP","PSL",3529302,30373,"eleito","presidente",34.8538051959974,330,"Matão",0.773
"5702",5702,2018,2,"SP","PT",3530003,569,"nao eleito","presidente",16.4688856729378,338,"Mira Estrela",0.743
"5703",5703,2018,2,"SP","PT",3530607,60367,"nao eleito","presidente",14.016052974351,344,"Mogi das Cruzes",0.783
"5704",5704,2018,2,"SP","PSL",3531209,3389,"eleito","presidente",39.5126501107613,350,"Monte Alegre do Sul",0.759
"5705",5705,2018,2,"SP","PT",3531407,2964,"nao eleito","presidente",12.8328354331731,352,"Monte Aprazível",0.785
"5706",5706,2018,2,"SP","PT",3532157,668,"nao eleito","presidente",20.7260316475334,361,"Nantes",0.714
"5707",5707,2018,2,"SP","PT",3532702,913,"nao eleito","presidente",18.1944998007174,367,"Nipoã",0.713
"5708",5708,2018,2,"SP","PSL",3532843,750,"eleito","presidente",28.8350634371396,370,"Nova Canaã Paulista",0.715
"5709",5709,2018,2,"SP","PSL",3532868,641,"eleito","presidente",36.9027058146229,371,"Nova Castilho",0.756
"5710",5710,2018,2,"SP","PT",3532868,206,"nao eleito","presidente",11.8595279217041,371,"Nova Castilho",0.756
"5711",5711,2018,2,"SP","PSL",3533304,1200,"eleito","presidente",30.310684516292,377,"Nova Luzitânia",0.743
"5712",5712,2018,2,"SP","PSL",3534807,2244,"eleito","presidente",26.8549545236955,393,"Ouro Verde",0.692
"5713",5713,2018,2,"SP","PSL",3535804,5898,"eleito","presidente",31.0323055877091,403,"Paranapanema",0.717
"5714",5714,2018,2,"SP","PSL",3536570,917,"eleito","presidente",37.5973759737597,412,"Paulistânia",0.718
"5715",5715,2018,2,"SP","PT",3536570,281,"nao eleito","presidente",11.5211152111521,412,"Paulistânia",0.718
"5716",5716,2018,2,"SP","PT",3536703,4896,"nao eleito","presidente",10.6734102156046,414,"Pederneiras",0.739
"5717",5717,2018,2,"SP","PSL",3537206,3060,"eleito","presidente",32.3672519568437,420,"Pedro de Toledo",0.696
"5718",5718,2018,2,"SP","PSL",3537503,3174,"eleito","presidente",36.740363467994,423,"Pereiras",0.736
"5719",5719,2018,2,"SP","PSL",3538501,5482,"eleito","presidente",38.6464575255552,432,"Piquete",0.757
"5720",5720,2018,2,"SP","PSL",3538600,11625,"eleito","presidente",39.1084945332212,433,"Piracaia",0.739
"5721",5721,2018,2,"SP","PSL",3539103,4938,"eleito","presidente",28.8738159279616,438,"Pirapora do Bom Jesus",0.727
"5722",5722,2018,2,"SP","PT",3539202,4133,"nao eleito","presidente",15.1903851808292,439,"Pirapozinho",0.776
"5723",5723,2018,2,"SP","PSL",3539301,32142,"eleito","presidente",40.1318500206016,440,"Pirassununga",0.801
"5724",5724,2018,2,"SP","PSL",3539707,1299,"eleito","presidente",34.1482649842271,444,"Platina",0.719
"5725",5725,2018,2,"SP","PSL",3540002,9331,"eleito","presidente",40.0351825631784,447,"Pompéia",0.786
"5726",5726,2018,2,"SP","PT",3540200,5791,"nao eleito","presidente",15.9373623954205,449,"Pontal",0.725
"5727",5727,2018,2,"SP","PT",3540309,577,"nao eleito","presidente",16.6859456333141,451,"Pontes Gestal",0.732
"5728",5728,2018,2,"SP","PSL",3540606,22178,"eleito","presidente",39.1242987686554,454,"Porto Feliz",0.758
"5729",5729,2018,2,"SP","PSL",3541000,102534,"eleito","presidente",35.7115740273129,460,"Praia Grande",0.754
"5730",5730,2018,2,"SP","PSL",3541901,2652,"eleito","presidente",28.072403937758,471,"Queluz",0.722
"5731",5731,2018,2,"SP","PSL",3542503,2621,"eleito","presidente",40.2982779827798,477,"Reginópolis",0.728
"5732",5732,2018,2,"SP","PT",3542602,8333,"nao eleito","presidente",13.7799312078317,478,"Registro",0.754
"5733",5733,2018,2,"SP","PSL",3543006,5242,"eleito","presidente",25.6822301700064,482,"Ribeirão Branco",0.639
"5734",5734,2018,2,"SP","PT",3543006,4489,"nao eleito","presidente",21.9930429670276,482,"Ribeirão Branco",0.639
"5735",5735,2018,2,"SP","PSL",3543105,1749,"eleito","presidente",31.627486437613,483,"Ribeirão Corrente",0.711
"5736",5736,2018,2,"SP","PT",3543105,960,"nao eleito","presidente",17.3598553345389,483,"Ribeirão Corrente",0.711
"5737",5737,2018,2,"SP","PSL",3543204,1583,"eleito","presidente",28.5276626419175,484,"Ribeirão do Sul",0.747
"5738",5738,2018,2,"SP","PSL",3543402,215117,"eleito","presidente",35.6874813364743,488,"Ribeirão Preto",0.8
"5739",5739,2018,2,"SP","PT",3543709,2192,"nao eleito","presidente",21.3084475551667,491,"Rincão",0.734
"5740",5740,2018,2,"SP","PSL",3544202,2503,"eleito","presidente",26.5824129141886,496,"Riolândia",0.703
"5741",5741,2018,2,"SP","PT",3544202,2102,"nao eleito","presidente",22.3237043330501,496,"Riolândia",0.703
"5742",5742,2018,2,"SP","PT",3544707,542,"nao eleito","presidente",18.5362517099863,502,"Sagres",0.73
"5743",5743,2018,2,"SP","PT",3545308,5774,"nao eleito","presidente",14.0125224481872,509,"Salto de Pirapora",0.729
"5744",5744,2018,2,"SP","PSL",3545407,2936,"eleito","presidente",33.7587673910544,510,"Salto Grande",0.704
"5745",5745,2018,2,"SP","PT",3545506,1323,"nao eleito","presidente",27.8291964661338,511,"Sandovalina",0.709
"5746",5746,2018,2,"SP","PT",3545605,1703,"nao eleito","presidente",11.4464309719048,512,"Santa Adélia",0.76
"5747",5747,2018,2,"SP","PT",3546306,4002,"nao eleito","presidente",13.0345568836921,519,"Santa Cruz das Palmeiras",0.728
"5748",5748,2018,2,"SP","PT",3546405,4309,"nao eleito","presidente",8.96084180755714,520,"Santa Cruz do Rio Pardo",0.762
"5749",5749,2018,2,"SP","PSL",3547809,264039,"eleito","presidente",32.8103914049472,535,"Santo André",0.815
"5750",5750,2018,2,"SP","PSL",3547908,2294,"eleito","presidente",30.2918262247458,536,"Santo Antonio da Alegria",0.702
"5751",5751,2018,2,"SP","PT",3549300,579,"nao eleito","presidente",19.8355601233299,552,"São João do Pau d'Alho",0.75
"5752",5752,2018,2,"SP","PSL",3549607,1273,"eleito","presidente",26.2745098039216,555,"São José do Barreiro",0.684
"5753",5753,2018,2,"SP","PT",3549904,87356,"nao eleito","presidente",11.5853229941262,558,"São José dos Campos",0.807
"5754",5754,2018,2,"SP","PT",3550001,2033,"nao eleito","presidente",14.8687193739487,560,"São Luís do Paraitinga",0.697
"5755",5755,2018,2,"SP","PSL",3551702,41928,"eleito","presidente",35.0038820848048,577,"Sertãozinho",0.761
"5756",5756,2018,2,"SP","PSL",3552809,77834,"eleito","presidente",26.8645074000442,589,"Taboão da Serra",0.769
"5757",5757,2018,2,"SP","PSL",3554102,128269,"eleito","presidente",39.6213593132697,605,"Taubaté",0.8
"5758",5758,2018,2,"SP","PSL",3554706,4030,"eleito","presidente",39.3977905953661,612,"Torrinha",0.744
"5759",5759,2018,2,"SP","PT",3554755,436,"nao eleito","presidente",18.9318280503691,613,"Trabiju",0.722
"5760",5760,2018,2,"SP","PSL",3555604,3927,"eleito","presidente",35.7715430861724,624,"Uchôa",0.721
"5761",5761,2018,2,"SP","PSL",3555802,3218,"eleito","presidente",35.6802306242377,626,"Urânia",0.746
"5762",5762,2018,2,"SP","PT",3556602,1426,"nao eleito","presidente",12.6429648018441,636,"Vera Cruz",0.754
"5763",5763,2018,2,"SP","PT",3556701,8704,"nao eleito","presidente",10.005747787102,637,"Vinhedo",0.817
"5764",5764,2018,2,"SP","PT",3557105,10502,"nao eleito","presidente",11.1272395927146,642,"Votuporanga",0.79
"5765",5765,2018,2,"SP","PSL",3557154,1132,"eleito","presidente",34.8522167487685,643,"Zacarias",0.729
"5766",5766,2018,1,"SP","PSDB",3501004,1393,"nao eleito","presidente",8.53449332189683,12,"Altinópolis",0.73
"5767",5767,2018,1,"SP","REDE",3501103,10,"nao eleito","presidente",0.198925800676348,13,"Alto Alegre",0.7
"5768",5768,2018,1,"SP","NOVO",3501202,50,"nao eleito","presidente",0.935103796521414,15,"Álvares Florence",0.728
"5769",5769,2018,1,"SP","PPL",3501301,3,"nao eleito","presidente",0.012187690432663,16,"Álvares Machado",0.758
"5770",5770,2018,1,"SP","PSDB",3501301,1513,"nao eleito","presidente",6.14665854153971,16,"Álvares Machado",0.758
"5771",5771,2018,1,"SP","PSDB",3501400,266,"nao eleito","presidente",6.77707006369427,17,"Álvaro de Carvalho",0.688
"5772",5772,2018,1,"SP","MDB",3501509,19,"nao eleito","presidente",0.511164917944579,18,"Alvinlândia",0.722
"5773",5773,2018,1,"SP","PATRIOTA",3501509,23,"nao eleito","presidente",0.61877858488028,18,"Alvinlândia",0.722
"5774",5774,2018,1,"SP","PSOL",3501509,3,"nao eleito","presidente",0.0807102502017756,18,"Alvinlândia",0.722
"5775",5775,2018,1,"SP","PSTU",3501509,0,"nao eleito","presidente",0,18,"Alvinlândia",0.722
"5776",5776,2018,1,"SP","PT",3501608,12963,"2º turno","presidente",5.07137799233992,19,"Americana",0.811
"5777",5777,2018,1,"SP","PPL",3501707,5,"nao eleito","presidente",0.0137162922118893,20,"Américo Brasiliense",0.751
"5778",5778,2018,1,"SP","PSOL",3501707,91,"nao eleito","presidente",0.249636518256385,20,"Américo Brasiliense",0.751
"5779",5779,2018,1,"SP","PSTU",3501806,1,"nao eleito","presidente",0.0141622999575131,21,"Américo de Campos",0.745
"5780",5780,2018,1,"SP","REDE",3501905,253,"nao eleito","presidente",0.341499628804751,22,"Amparo",0.785
"5781",5781,2018,1,"SP","PSOL",3502002,7,"nao eleito","presidente",0.130208333333333,23,"Analândia",0.754
"5782",5782,2018,1,"SP","PSL",3502101,17868,"2º turno","presidente",30.193142837831,24,"Andradina",0.779
"5783",5783,2018,1,"SP","PSTU",3502101,10,"nao eleito","presidente",0.0168978860744521,24,"Andradina",0.779
"5784",5784,2018,1,"SP","PT",3502101,5269,"2º turno","presidente",8.9034961726288,24,"Andradina",0.779
"5785",5785,2018,1,"SP","PODE",3502200,56,"nao eleito","presidente",0.230443191638204,25,"Angatuba",0.719
"5786",5786,2018,1,"SP","NOVO",3502606,62,"nao eleito","presidente",1.16431924882629,29,"Aparecida d'Oeste",0.721
"5787",5787,2018,1,"SP","PSDB",3502606,337,"nao eleito","presidente",6.32863849765258,29,"Aparecida d'Oeste",0.721
"5788",5788,2018,1,"SP","PDT",3502705,651,"nao eleito","presidente",2.53682487725041,30,"Apiaí",0.71
"5789",5789,2018,1,"SP","PSL",3502705,5405,"2º turno","presidente",21.0622710622711,30,"Apiaí",0.71
"5790",5790,2018,1,"SP","PPL",3502754,3,"nao eleito","presidente",0.0142490738102023,31,"Araçariguama",0.704
"5791",5791,2018,1,"SP","NOVO",3502804,3346,"nao eleito","presidente",1.63862171639013,32,"Araçatuba",0.788
"5792",5792,2018,1,"SP","DC",3502903,4,"nao eleito","presidente",0.0115097977153052,33,"Araçoiaba da Serra",0.776
"5793",5793,2018,1,"SP","PATRIOTA",3502903,95,"nao eleito","presidente",0.273357695738497,33,"Araçoiaba da Serra",0.776
"5794",5794,2018,1,"SP","PDT",3502903,1359,"nao eleito","presidente",3.91045377377493,33,"Araçoiaba da Serra",0.776
"5795",5795,2018,1,"SP","PSL",3502903,10431,"2º turno","presidente",30.014674992087,33,"Araçoiaba da Serra",0.776
"5796",5796,2018,1,"SP","PSOL",3502903,102,"nao eleito","presidente",0.293499841740281,33,"Araçoiaba da Serra",0.776
"5797",5797,2018,1,"SP","PT",3502903,1962,"2º turno","presidente",5.64555577935718,33,"Araçoiaba da Serra",0.776
"5798",5798,2018,1,"SP","REDE",3502903,163,"nao eleito","presidente",0.469024256898685,33,"Araçoiaba da Serra",0.776
"5799",5799,2018,1,"SP","NOVO",3503000,169,"nao eleito","presidente",2.79108175061932,34,"Aramina",0.74
"5800",5800,2018,1,"SP","PODE",3503158,4,"nao eleito","presidente",0.11983223487118,36,"Arapeí",0.68
"5801",5801,2018,1,"SP","DC",3503208,51,"nao eleito","presidente",0.0227708051488809,37,"Araraquara",0.815
"5802",5802,2018,1,"SP","REDE",3503208,1197,"nao eleito","presidente",0.534444191435498,37,"Araraquara",0.815
"5803",5803,2018,1,"SP","NOVO",3503307,3345,"nao eleito","presidente",2.43152477320307,38,"Araras",0.781
"5804",5804,2018,1,"SP","PSL",3503307,45057,"2º turno","presidente",32.75252965806,38,"Araras",0.781
"5805",5805,2018,1,"SP","PPL",3503356,0,"nao eleito","presidente",0,39,"Arco Íris",0.722
"5806",5806,2018,1,"SP","PSOL",3503356,7,"nao eleito","presidente",0.240880935994494,39,"Arco Íris",0.722
"5807",5807,2018,1,"SP","MDB",3503406,39,"nao eleito","presidente",0.446888965280165,40,"Arealva",0.744
"5808",5808,2018,1,"SP","PSOL",3503406,9,"nao eleito","presidente",0.103128222756961,40,"Arealva",0.744
"5809",5809,2018,1,"SP","PDT",3503505,199,"nao eleito","presidente",4.54545454545455,41,"Areias",0.697
"5810",5810,2018,1,"SP","PSTU",3503505,1,"nao eleito","presidente",0.0228414801279123,41,"Areias",0.697
"5811",5811,2018,1,"SP","PSTU",3503604,1,"nao eleito","presidente",0.00873820342537574,42,"Areiópolis",0.695
"5812",5812,2018,1,"SP","PODE",3503703,23,"nao eleito","presidente",0.232652235484524,43,"Ariranha",0.733
"5813",5813,2018,1,"SP","PSDB",3503703,653,"nao eleito","presidente",6.60530042484321,43,"Ariranha",0.733
"5814",5814,2018,1,"SP","PSL",3503802,15497,"2º turno","presidente",30.9624183333,44,"Artur Nogueira",0.749
"5815",5815,2018,1,"SP","NOVO",3503901,1699,"nao eleito","presidente",1.81929155780186,45,"Arujá",0.784
"5816",5816,2018,1,"SP","PPL",3503901,18,"nao eleito","presidente",0.0192744249796548,45,"Arujá",0.784
"5817",5817,2018,1,"SP","PSL",3503901,26052,"2º turno","presidente",27.896517753887,45,"Arujá",0.784
"5818",5818,2018,1,"SP","PSOL",3503901,304,"nao eleito","presidente",0.325523621878614,45,"Arujá",0.784
"5819",5819,2018,1,"SP","DC",3503950,0,"nao eleito","presidente",0,46,"Aspásia",0.735
"5820",5820,2018,1,"SP","NOVO",3503950,30,"nao eleito","presidente",1.16504854368932,46,"Aspásia",0.735
"5821",5821,2018,1,"SP","PSTU",3504008,20,"nao eleito","presidente",0.0205044084478163,47,"Assis",0.805
"5822",5822,2018,1,"SP","REDE",3504008,370,"nao eleito","presidente",0.379331556284601,47,"Assis",0.805
"5823",5823,2018,1,"SP","PPL",3504107,14,"nao eleito","presidente",0.00953477126764784,48,"Atibaia",0.765
"5824",5824,2018,1,"SP","PDT",3504206,434,"nao eleito","presidente",2.75328300450422,49,"Auriflama",0.773
"5825",5825,2018,1,"SP","PSL",3504206,4796,"2º turno","presidente",30.4256803907886,49,"Auriflama",0.773
"5826",5826,2018,1,"SP","PT",3504206,1530,"2º turno","presidente",9.70627418638584,49,"Auriflama",0.773
"5827",5827,2018,1,"SP","PSL",3504404,2876,"2º turno","presidente",27.2425878563986,51,"Avanhandava",0.705
"5828",5828,2018,1,"SP","MDB",3504602,76,"nao eleito","presidente",0.430277982222725,53,"Bady Bassitt",0.746
"5829",5829,2018,1,"SP","PODE",3504602,35,"nao eleito","presidente",0.19815433391836,53,"Bady Bassitt",0.746
"5830",5830,2018,1,"SP","MDB",3504701,18,"nao eleito","presidente",0.923550538737814,54,"Balbinos",0.669
"5831",5831,2018,1,"SP","PSTU",3504701,0,"nao eleito","presidente",0,54,"Balbinos",0.669
"5832",5832,2018,1,"SP","PDT",3504800,323,"nao eleito","presidente",3.08736379277385,55,"Bálsamo",0.756
"5833",5833,2018,1,"SP","PODE",3504800,49,"nao eleito","presidente",0.468361689925445,55,"Bálsamo",0.756
"5834",5834,2018,1,"SP","DC",3504909,4,"nao eleito","presidente",0.035041611914148,56,"Bananal",0.733
"5835",5835,2018,1,"SP","PATRIOTA",3505104,25,"nao eleito","presidente",0.36374217954314,58,"Barbosa",0.699
"5836",5836,2018,1,"SP","PDT",3505104,179,"nao eleito","presidente",2.60439400552888,58,"Barbosa",0.699
"5837",5837,2018,1,"SP","NOVO",3505203,579,"nao eleito","presidente",1.74276856394666,59,"Bariri",0.75
"5838",5838,2018,1,"SP","PDT",3505203,1292,"nao eleito","presidente",3.88887216687235,59,"Bariri",0.75
"5839",5839,2018,1,"SP","PSDB",3505203,1859,"nao eleito","presidente",5.59552117508955,59,"Bariri",0.75
"5840",5840,2018,1,"SP","MDB",3505302,319,"nao eleito","presidente",0.760084824513331,60,"Barra Bonita",0.788
"5841",5841,2018,1,"SP","PATRIOTA",3505351,4,"nao eleito","presidente",0.0652315720808871,61,"Barra do Chapéu",0.66
"5842",5842,2018,1,"SP","PDT",3505401,155,"nao eleito","presidente",2.04216073781291,62,"Barra do Turvo",0.641
"5843",5843,2018,1,"SP","PT",3505401,1626,"2º turno","presidente",21.4229249011858,62,"Barra do Turvo",0.641
"5844",5844,2018,1,"SP","DC",3505500,16,"nao eleito","presidente",0.0143163922691482,63,"Barretos",0.789
"5845",5845,2018,1,"SP","PATRIOTA",3505500,408,"nao eleito","presidente",0.365068002863278,63,"Barretos",0.789
"5846",5846,2018,1,"SP","PSTU",3505500,26,"nao eleito","presidente",0.0232641374373658,63,"Barretos",0.789
"5847",5847,2018,1,"SP","NOVO",3505609,494,"nao eleito","presidente",1.57600893284415,64,"Barrinha",0.725
"5848",5848,2018,1,"SP","PODE",3505609,65,"nao eleito","presidente",0.207369596426862,64,"Barrinha",0.725
"5849",5849,2018,1,"SP","NOVO",3505807,293,"nao eleito","presidente",1.21930919683729,66,"Bastos",0.751
"5850",5850,2018,1,"SP","PATRIOTA",3506102,286,"nao eleito","presidente",0.368219798895341,69,"Bebedouro",0.78
"5851",5851,2018,1,"SP","PSL",3506102,25200,"2º turno","presidente",32.4445417208482,69,"Bebedouro",0.78
"5852",5852,2018,1,"SP","PATRIOTA",3506201,26,"nao eleito","presidente",0.894700619408121,70,"Bento de Abreu",0.744
"5853",5853,2018,1,"SP","PSDB",3506201,159,"nao eleito","presidente",5.47143840330351,70,"Bento de Abreu",0.744
"5854",5854,2018,1,"SP","PSDB",3506300,800,"nao eleito","presidente",7.08277999114652,71,"Bernardino de Campos",0.734
"5855",5855,2018,1,"SP","DC",3506359,19,"nao eleito","presidente",0.0339837950956018,72,"Bertioga",0.73
"5856",5856,2018,1,"SP","PSL",3506359,15804,"2º turno","presidente",28.2673630363627,72,"Bertioga",0.73
"5857",5857,2018,1,"SP","PATRIOTA",3506409,24,"nao eleito","presidente",0.257704284333727,73,"Bilac",0.768
"5858",5858,2018,1,"SP","PODE",3506508,466,"nao eleito","presidente",0.380138187572907,74,"Birigui",0.78
"5859",5859,2018,1,"SP","PSDB",3506508,4719,"nao eleito","presidente",3.84951095956341,74,"Birigui",0.78
"5860",5860,2018,1,"SP","DC",3506706,1,"nao eleito","presidente",0.00749400479616307,76,"Boa Esperança do Sul",0.681
"5861",5861,2018,1,"SP","NOVO",3506706,91,"nao eleito","presidente",0.681954436450839,76,"Boa Esperança do Sul",0.681
"5862",5862,2018,1,"SP","PSOL",3506706,21,"nao eleito","presidente",0.157374100719424,76,"Boa Esperança do Sul",0.681
"5863",5863,2018,1,"SP","REDE",3506706,40,"nao eleito","presidente",0.299760191846523,76,"Boa Esperança do Sul",0.681
"5864",5864,2018,1,"SP","PT",3506805,590,"2º turno","presidente",4.8026048026048,77,"Bocaina",0.742
"5865",5865,2018,1,"SP","PSDB",3507001,2983,"nao eleito","presidente",5.20148564055171,79,"Boituva",0.78
"5866",5866,2018,1,"SP","PODE",3507159,30,"nao eleito","presidente",0.672193591754425,81,"Bom Sucesso de Itararé",0.66
"5867",5867,2018,1,"SP","PPL",3507159,2,"nao eleito","presidente",0.0448129061169617,81,"Bom Sucesso de Itararé",0.66
"5868",5868,2018,1,"SP","MDB",3507704,34,"nao eleito","presidente",0.543044242133845,88,"Braúna",0.737
"5869",5869,2018,1,"SP","NOVO",3507753,23,"nao eleito","presidente",0.633259911894273,89,"Brejo Alegre",0.71
"5870",5870,2018,1,"SP","PSDB",3507803,1091,"nao eleito","presidente",4.71885813148789,90,"Brodowski",0.755
"5871",5871,2018,1,"SP","PSL",3507803,7856,"2º turno","presidente",33.9792387543253,90,"Brodowski",0.755
"5872",5872,2018,1,"SP","NOVO",3507902,457,"nao eleito","presidente",1.92542658521171,91,"Brotas",0.74
"5873",5873,2018,1,"SP","PSDB",3508009,1859,"nao eleito","presidente",8.82632228658247,92,"Buri",0.667
"5874",5874,2018,1,"SP","REDE",3508009,52,"nao eleito","presidente",0.246890133890419,92,"Buri",0.667
"5875",5875,2018,1,"SP","MDB",3508108,50,"nao eleito","presidente",0.285844957694946,93,"Buritama",0.763
"5876",5876,2018,1,"SP","PSL",3508207,1776,"2º turno","presidente",33.3646439977456,94,"Buritizal",0.735
"5877",5877,2018,1,"SP","PT",3508207,340,"2º turno","presidente",6.38737554010896,94,"Buritizal",0.735
"5878",5878,2018,1,"SP","REDE",3508207,5,"nao eleito","presidente",0.0939319932368965,94,"Buritizal",0.735
"5879",5879,2018,1,"SP","PSDB",3508306,297,"nao eleito","presidente",6.23818525519849,95,"Cabrália Paulista",0.694
"5880",5880,2018,1,"SP","PPL",3508504,12,"nao eleito","presidente",0.0119711495296336,97,"Caçapava",0.788
"5881",5881,2018,1,"SP","PSOL",3508504,275,"nao eleito","presidente",0.274338843387436,97,"Caçapava",0.788
"5882",5882,2018,1,"SP","REDE",3508603,158,"nao eleito","presidente",0.457984289399693,98,"Cachoeira Paulista",0.764
"5883",5883,2018,1,"SP","PSL",3508702,4794,"2º turno","presidente",25.7395973154362,99,"Caconde",0.72
"5884",5884,2018,1,"SP","PATRIOTA",3509007,661,"nao eleito","presidente",0.705774323054583,102,"Caieiras",0.781
"5885",5885,2018,1,"SP","PT",3509007,8638,"2º turno","presidente",9.22311437601435,102,"Caieiras",0.781
"5886",5886,2018,1,"SP","PT",3509205,9196,"2º turno","presidente",10.7012358321503,104,"Cajamar",0.728
"5887",5887,2018,1,"SP","PDT",3509304,387,"nao eleito","presidente",3.55111029546706,106,"Cajobi",0.734
"5888",5888,2018,1,"SP","PATRIOTA",3509403,113,"nao eleito","presidente",0.477639699044721,107,"Cajuru",0.713
"5889",5889,2018,1,"SP","PSDB",3509403,1904,"nao eleito","presidente",8.04801758390396,107,"Cajuru",0.713
"5890",5890,2018,1,"SP","PSL",3509403,5906,"2º turno","presidente",24.9640713500719,107,"Cajuru",0.713
"5891",5891,2018,1,"SP","PSOL",3509403,47,"nao eleito","presidente",0.198664299602671,107,"Cajuru",0.713
"5892",5892,2018,1,"SP","PSOL",3509452,16,"nao eleito","presidente",0.241218151665913,108,"Campina do Monte Alegre",0.717
"5893",5893,2018,1,"SP","PSDB",3509502,33406,"nao eleito","presidente",2.81548643963088,109,"Campinas",0.805
"5894",5894,2018,1,"SP","DC",3509601,36,"nao eleito","presidente",0.0435129451011676,110,"Campo Limpo Paulista",0.769
"5895",5895,2018,1,"SP","PSTU",3509700,8,"nao eleito","presidente",0.0162879713331705,111,"Campos do Jordão",0.749
"5896",5896,2018,1,"SP","PDT",3509809,114,"nao eleito","presidente",2.24719101123596,112,"Campos Novos Paulista",0.706
"5897",5897,2018,1,"SP","PSTU",3509809,0,"nao eleito","presidente",0,112,"Campos Novos Paulista",0.706
"5898",5898,2018,1,"SP","MDB",3509908,57,"nao eleito","presidente",0.459937061244251,113,"Cananéia",0.72
"5899",5899,2018,1,"SP","PDT",3509908,507,"nao eleito","presidente",4.09101912369886,113,"Cananéia",0.72
"5900",5900,2018,1,"SP","PSOL",3509908,58,"nao eleito","presidente",0.46800613249415,113,"Cananéia",0.72
"5901",5901,2018,1,"SP","DC",3510005,5,"nao eleito","presidente",0.0148056024399633,115,"Cândido Mota",0.747
"5902",5902,2018,1,"SP","PSOL",3510005,46,"nao eleito","presidente",0.136211542447662,115,"Cândido Mota",0.747
"5903",5903,2018,1,"SP","PPL",3510104,0,"nao eleito","presidente",0,116,"Cândido Rodrigues",0.789
"5904",5904,2018,1,"SP","PSTU",3510104,1,"nao eleito","presidente",0.0301659125188537,116,"Cândido Rodrigues",0.789
"5905",5905,2018,1,"SP","NOVO",3510302,232,"nao eleito","presidente",1.18042128828737,119,"Capela do Alto",0.699
"5906",5906,2018,1,"SP","PSOL",3510302,26,"nao eleito","presidente",0.132288592652895,119,"Capela do Alto",0.699
"5907",5907,2018,1,"SP","PPL",3510401,10,"nao eleito","presidente",0.0188540507928128,120,"Capivari",0.75
"5908",5908,2018,1,"SP","DC",3510500,43,"nao eleito","presidente",0.0348217611713069,121,"Caraguatatuba",0.759
"5909",5909,2018,1,"SP","PATRIOTA",3510708,57,"nao eleito","presidente",0.448395217117684,123,"Cardoso",0.722
"5910",5910,2018,1,"SP","DC",3510807,6,"nao eleito","presidente",0.02286933983839,124,"Casa Branca",0.73
"5911",5911,2018,1,"SP","PSTU",3510807,6,"nao eleito","presidente",0.02286933983839,124,"Casa Branca",0.73
"5912",5912,2018,1,"SP","REDE",3510807,79,"nao eleito","presidente",0.301112974538802,124,"Casa Branca",0.73
"5913",5913,2018,1,"SP","MDB",3510906,31,"nao eleito","presidente",0.904581266413773,125,"Cássia dos Coqueiros",0.734
"5914",5914,2018,1,"SP","NOVO",3510906,65,"nao eleito","presidente",1.89670265538372,125,"Cássia dos Coqueiros",0.734
"5915",5915,2018,1,"SP","MDB",3511003,86,"nao eleito","presidente",0.433598870626197,126,"Castilho",0.731
"5916",5916,2018,1,"SP","PDT",3511102,5155,"nao eleito","presidente",4.02989391724451,127,"Catanduva",0.785
"5917",5917,2018,1,"SP","DC",3511201,1,"nao eleito","presidente",0.0122534003185884,128,"Catiguá",0.751
"5918",5918,2018,1,"SP","NOVO",3511201,113,"nao eleito","presidente",1.38463423600049,128,"Catiguá",0.751
"5919",5919,2018,1,"SP","PSDB",3511201,555,"nao eleito","presidente",6.80063717681657,128,"Catiguá",0.751
"5920",5920,2018,1,"SP","MDB",3511409,165,"nao eleito","presidente",0.838244259296891,130,"Cerqueira César",0.729
"5921",5921,2018,1,"SP","PPL",3511409,5,"nao eleito","presidente",0.0254013411908149,130,"Cerqueira César",0.729
"5922",5922,2018,1,"SP","PDT",3511508,1741,"nao eleito","presidente",3.53079559512462,131,"Cerquilho",0.782
"5923",5923,2018,1,"SP","PODE",3511508,280,"nao eleito","presidente",0.567847654586384,131,"Cerquilho",0.782
"5924",5924,2018,1,"SP","REDE",3511508,129,"nao eleito","presidente",0.261615526577298,131,"Cerquilho",0.782
"5925",5925,2018,1,"SP","DC",3511706,5,"nao eleito","presidente",0.0274921647330511,133,"Charqueada",0.736
