"","ano","turno","sigla_uf","sigla_partido","id_municipio","votos","resultado","cargo","porcentagem","Município","idhm_2010"
"2294",2018,1,"SP","PATRIOTA",3527801,20,"nao eleito","presidente",0.430477830391735,"Lupércio",0.724
"2295",2018,1,"SP","PDT",3527801,90,"nao eleito","presidente",1.93715023676281,"Lupércio",0.724
"2296",2018,1,"SP","DC",3527900,1,"nao eleito","presidente",0.029385836027035,"Lutécia",0.72
"2297",2018,1,"SP","PDT",3527900,96,"nao eleito","presidente",2.82104025859536,"Lutécia",0.72
"2298",2018,1,"SP","PSDB",3527900,195,"nao eleito","presidente",5.73023802527182,"Lutécia",0.72
"2299",2018,1,"SP","PSL",3527900,818,"2º turno","presidente",24.0376138701146,"Lutécia",0.72
"2300",2018,1,"SP","MDB",3528007,105,"nao eleito","presidente",0.567414212375034,"Macatuba",0.77
"2301",2018,1,"SP","NOVO",3528007,262,"nao eleito","presidente",1.4158335584977,"Macatuba",0.77
"2302",2018,1,"SP","NOVO",3528106,181,"nao eleito","presidente",2.22988788961439,"Macaubal",0.743
"2303",2018,1,"SP","PSDB",3528106,614,"nao eleito","presidente",7.56437107305655,"Macaubal",0.743
"2304",2018,1,"SP","REDE",3528106,8,"nao eleito","presidente",0.0985585807564371,"Macaubal",0.743
"2305",2018,1,"SP","PSOL",3528205,7,"nao eleito","presidente",0.168878166465621,"Macedônia",0.74
"2306",2018,1,"SP","PSL",3528403,13896,"2º turno","presidente",27.5834689745524,"Mairinque",0.743
"2307",2018,1,"SP","PSOL",3528403,152,"nao eleito","presidente",0.301719004327286,"Mairinque",0.743
"2308",2018,1,"SP","PODE",3528601,45,"nao eleito","presidente",0.449415759512634,"Manduri",0.739
"2309",2018,1,"SP","PSDB",3528700,313,"nao eleito","presidente",7.4452901998097,"Marabá Paulista",0.677
"2310",2018,1,"SP","PATRIOTA",3528908,4,"nao eleito","presidente",0.0958543014617781,"Mariápolis",0.718
"2311",2018,1,"SP","PSTU",3528908,2,"nao eleito","presidente",0.0479271507308891,"Mariápolis",0.718
"2312",2018,1,"SP","PSDB",3529005,10583,"nao eleito","presidente",4.4229258262425,"Marília",0.798
"2313",2018,1,"SP","REDE",3529005,1342,"nao eleito","presidente",0.560858590080075,"Marília",0.798
"2314",2018,1,"SP","DC",3529104,0,"nao eleito","presidente",0,"Marinópolis",0.731
"2315",2018,1,"SP","PSOL",3529203,28,"nao eleito","presidente",0.111540453332271,"Martinópolis",0.721
"2316",2018,1,"SP","PT",3529203,1968,"2º turno","presidente",7.83970043421105,"Martinópolis",0.721
"2317",2018,1,"SP","PSDB",3529302,4683,"nao eleito","presidente",5.37386394932525,"Matão",0.773
"2318",2018,1,"SP","DC",3529401,211,"nao eleito","presidente",0.0502117938222836,"Mauá",0.766
"2319",2018,1,"SP","PT",3529401,44804,"2º turno","presidente",10.6620341725763,"Mauá",0.766
"2320",2018,1,"SP","REDE",3529500,7,"nao eleito","presidente",0.113140455794408,"Mendonça",0.744
"2321",2018,1,"SP","DC",3529609,0,"nao eleito","presidente",0,"Meridiano",0.731
"2322",2018,1,"SP","NOVO",3529609,123,"nao eleito","presidente",2.61757820812939,"Meridiano",0.731
"2323",2018,1,"SP","DC",3529658,0,"nao eleito","presidente",0,"Mesópolis",0.724
"2324",2018,1,"SP","PPL",3529658,0,"nao eleito","presidente",0,"Mesópolis",0.724
"2325",2018,1,"SP","PSDB",3529658,207,"nao eleito","presidente",8.74894336432798,"Mesópolis",0.724
"2326",2018,1,"SP","PSL",3529658,588,"2º turno","presidente",24.8520710059172,"Mesópolis",0.724
"2327",2018,1,"SP","PSOL",3529658,6,"nao eleito","presidente",0.253592561284869,"Mesópolis",0.724
"2328",2018,1,"SP","MDB",3529708,101,"nao eleito","presidente",0.518613607188703,"Miguelópolis",0.741
"2329",2018,1,"SP","PSDB",3529708,1128,"nao eleito","presidente",5.79204107830552,"Miguelópolis",0.741
"2330",2018,1,"SP","DC",3529807,1,"nao eleito","presidente",0.0079738457858225,"Mineiros do Tietê",0.73
"2331",2018,1,"SP","MDB",3529906,155,"nao eleito","presidente",0.770301162906272,"Miracatu",0.697
"2332",2018,1,"SP","NOVO",3529906,142,"nao eleito","presidente",0.705695258920584,"Miracatu",0.697
"2333",2018,1,"SP","PODE",3530003,11,"nao eleito","presidente",0.318379160636758,"Mira Estrela",0.743
"2334",2018,1,"SP","NOVO",3530102,339,"nao eleito","presidente",1.32649866958835,"Mirandópolis",0.751
"2335",2018,1,"SP","PPL",3530102,2,"nao eleito","presidente",0.00782595085302864,"Mirandópolis",0.751
"2336",2018,1,"SP","PSOL",3530102,25,"nao eleito","presidente",0.097824385662858,"Mirandópolis",0.751
"2337",2018,1,"SP","PSTU",3530409,2,"nao eleito","presidente",0.0396275014860313,"Mirassolândia",0.738
"2338",2018,1,"SP","PSTU",3530607,92,"nao eleito","presidente",0.0213606254019629,"Mogi das Cruzes",0.783
"2339",2018,1,"SP","NOVO",3530706,3457,"nao eleito","presidente",2.1731614249703,"Mogi Guaçu",0.774
"2340",2018,1,"SP","PODE",3530706,517,"nao eleito","presidente",0.324999842843403,"Mogi Guaçu",0.774
"2341",2018,1,"SP","PSTU",3530805,17,"nao eleito","presidente",0.0180559095929986,"Moji Mirim",0.784
"2342",2018,1,"SP","DC",3530904,0,"nao eleito","presidente",0,"Mombuca",0.719
"2343",2018,1,"SP","PSL",3530904,1496,"2º turno","presidente",32.3110151187905,"Mombuca",0.719
"2344",2018,1,"SP","PATRIOTA",3531001,13,"nao eleito","presidente",0.474625775830595,"Monções",0.772
"2345",2018,1,"SP","PDT",3531001,63,"nao eleito","presidente",2.30010952902519,"Monções",0.772
"2346",2018,1,"SP","NOVO",3531100,665,"nao eleito","presidente",1.2149225372698,"Mongaguá",0.754
"2347",2018,1,"SP","MDB",3531209,31,"nao eleito","presidente",0.361431736038242,"Monte Alegre do Sul",0.759
"2348",2018,1,"SP","PSTU",3531209,3,"nao eleito","presidente",0.0349772647778944,"Monte Alegre do Sul",0.759
"2349",2018,1,"SP","PPL",3531308,5,"nao eleito","presidente",0.010074348693357,"Monte Alto",0.768
"2350",2018,1,"SP","NOVO",3531407,421,"nao eleito","presidente",1.82274754297095,"Monte Aprazível",0.785
"2351",2018,1,"SP","PATRIOTA",3531407,106,"nao eleito","presidente",0.458934060700524,"Monte Aprazível",0.785
"2352",2018,1,"SP","PDT",3531407,812,"nao eleito","presidente",3.51560808763043,"Monte Aprazível",0.785
"2353",2018,1,"SP","DC",3531506,6,"nao eleito","presidente",0.0303137472843935,"Monte Azul Paulista",0.753
"2354",2018,1,"SP","NOVO",3531605,40,"nao eleito","presidente",0.82203041512536,"Monte Castelo",0.741
"2355",2018,1,"SP","PSL",3531605,1235,"2º turno","presidente",25.3801890669955,"Monte Castelo",0.741
"2356",2018,1,"SP","REDE",3531605,9,"nao eleito","presidente",0.184956843403206,"Monte Castelo",0.741
"2357",2018,1,"SP","PDT",3531704,228,"nao eleito","presidente",4.39729990356798,"Monteiro Lobato",0.71
"2358",2018,1,"SP","PSTU",3531902,2,"nao eleito","presidente",0.00742555877329769,"Morro Agudo",0.712
"2359",2018,1,"SP","PODE",3532009,29,"nao eleito","presidente",0.192243950944647,"Morungaba",0.715
"2360",2018,1,"SP","PSDB",3532009,1019,"nao eleito","presidente",6.75505469008949,"Morungaba",0.715
"2361",2018,1,"SP","DC",3532058,2,"nao eleito","presidente",0.0406834825061025,"Motuca",0.741
"2362",2018,1,"SP","PDT",3532058,127,"nao eleito","presidente",2.58340113913751,"Motuca",0.741
"2363",2018,1,"SP","PPL",3532058,0,"nao eleito","presidente",0,"Motuca",0.741
"2364",2018,1,"SP","PSDB",3532058,235,"nao eleito","presidente",4.78030919446705,"Motuca",0.741
"2365",2018,1,"SP","PSTU",3532058,3,"nao eleito","presidente",0.0610252237591538,"Motuca",0.741
"2366",2018,1,"SP","NOVO",3532108,27,"nao eleito","presidente",0.565089995814148,"Murutinga do Sul",0.726
"2367",2018,1,"SP","NOVO",3532207,62,"nao eleito","presidente",1.05567852886089,"Narandiba",0.718
"2368",2018,1,"SP","MDB",3532306,40,"nao eleito","presidente",0.514734268433921,"Natividade da Serra",0.655
"2369",2018,1,"SP","PSDB",3532306,807,"nao eleito","presidente",10.3847638656544,"Natividade da Serra",0.655
"2370",2018,1,"SP","PSL",3532306,2268,"2º turno","presidente",29.1854330202033,"Natividade da Serra",0.655
"2371",2018,1,"SP","PSDB",3532405,1583,"nao eleito","presidente",8.77689066311821,"Nazaré Paulista",0.678
"2372",2018,1,"SP","NOVO",3532504,183,"nao eleito","presidente",1.79923311375479,"Neves Paulista",0.754
"2373",2018,1,"SP","MDB",3532603,47,"nao eleito","presidente",0.42384344846244,"Nhandeara",0.751
"2374",2018,1,"SP","PSOL",3532603,5,"nao eleito","presidente",0.0450897285598341,"Nhandeara",0.751
"2375",2018,1,"SP","NOVO",3532702,86,"nao eleito","presidente",1.71383021123954,"Nipoã",0.713
"2376",2018,1,"SP","PATRIOTA",3532702,34,"nao eleito","presidente",0.677560781187724,"Nipoã",0.713
"2377",2018,1,"SP","PPL",3532702,1,"nao eleito","presidente",0.0199282582702272,"Nipoã",0.713
"2378",2018,1,"SP","PSDB",3532801,451,"nao eleito","presidente",6.4327485380117,"Nova Aliança",0.738
"2379",2018,1,"SP","PDT",3532843,91,"nao eleito","presidente",3.49865436370627,"Nova Canaã Paulista",0.715
"2380",2018,1,"SP","PATRIOTA",3532868,5,"nao eleito","presidente",0.287852619458837,"Nova Castilho",0.756
"2381",2018,1,"SP","PPL",3533106,0,"nao eleito","presidente",0,"Nova Guataporanga",0.726
"2382",2018,1,"SP","MDB",3533254,14,"nao eleito","presidente",0.283687943262411,"Novais",0.719
"2383",2018,1,"SP","PSOL",3533254,1,"nao eleito","presidente",0.0202634245187437,"Novais",0.719
"2384",2018,1,"SP","PPL",3533304,1,"nao eleito","presidente",0.0252589037635767,"Nova Luzitânia",0.743
"2385",2018,1,"SP","PODE",3533403,231,"nao eleito","presidente",0.349555111676049,"Nova Odessa",0.791
"2386",2018,1,"SP","PATRIOTA",3533601,25,"nao eleito","presidente",0.311915159076731,"Nuporanga",0.746
"2387",2018,1,"SP","PDT",3533700,196,"nao eleito","presidente",4.27574171029668,"Ocauçu",0.717
"2388",2018,1,"SP","PSDB",3533809,241,"nao eleito","presidente",6.7944742035523,"Óleo",0.73
"2389",2018,1,"SP","MDB",3533908,195,"nao eleito","presidente",0.356620336503292,"Olímpia",0.773
"2390",2018,1,"SP","DC",3534005,0,"nao eleito","presidente",0,"Onda Verde",0.738
"2391",2018,1,"SP","PPL",3534104,0,"nao eleito","presidente",0,"Oriente",0.77
"2392",2018,1,"SP","PSTU",3534203,0,"nao eleito","presidente",0,"Orindiúva",0.767
"2393",2018,1,"SP","NOVO",3534401,22268,"nao eleito","presidente",2.80882861200879,"Osasco",0.776
"2394",2018,1,"SP","PSL",3534500,1286,"2º turno","presidente",34.6071044133477,"Oscar Bressane",0.749
"2395",2018,1,"SP","PSTU",3534609,1,"nao eleito","presidente",0.00308727733012256,"Osvaldo Cruz",0.762
"2396",2018,1,"SP","PODE",3534708,566,"nao eleito","presidente",0.524355672490782,"Ourinhos",0.778
"2397",2018,1,"SP","PDT",3534757,307,"nao eleito","presidente",3.06785250324773,"Ouroeste",0.77
"2398",2018,1,"SP","REDE",3534807,12,"nao eleito","presidente",0.143609382479655,"Ouro Verde",0.692
"2399",2018,1,"SP","PSL",3534906,3506,"2º turno","presidente",30.5028710631634,"Pacaembu",0.725
"2400",2018,1,"SP","DC",3535002,6,"nao eleito","presidente",0.0488400488400488,"Palestina",0.732
"2401",2018,1,"SP","NOVO",3535200,244,"nao eleito","presidente",2.37654621603195,"Palmeira d'Oeste",0.753
"2402",2018,1,"SP","REDE",3535309,59,"nao eleito","presidente",0.252244548952544,"Palmital",0.746
"2403",2018,1,"SP","PDT",3535408,341,"nao eleito","presidente",2.45748054194292,"Panorama",0.722
"2404",2018,1,"SP","NOVO",3535507,611,"nao eleito","presidente",1.44523026704828,"Paraguaçu Paulista",0.762
"2405",2018,1,"SP","NOVO",3535606,301,"nao eleito","presidente",1.56120331950207,"Paraibuna",0.719
"2406",2018,1,"SP","PSL",3535705,2088,"2º turno","presidente",31.8729964890856,"Paraíso",0.749
"2407",2018,1,"SP","PPL",3535804,2,"nao eleito","presidente",0.010522992739135,"Paranapanema",0.717
"2408",2018,1,"SP","PSDB",3535804,1361,"nao eleito","presidente",7.16089655898137,"Paranapanema",0.717
"2409",2018,1,"SP","PODE",3536000,26,"nao eleito","presidente",0.232246538633318,"Parapuã",0.737
"2410",2018,1,"SP","REDE",3536109,24,"nao eleito","presidente",0.320984352012839,"Pardinho",0.727
"2411",2018,1,"SP","DC",3536257,0,"nao eleito","presidente",0,"Parisi",0.721
"2412",2018,1,"SP","MDB",3536257,14,"nao eleito","presidente",0.407569141193595,"Parisi",0.721
"2413",2018,1,"SP","PODE",3536257,8,"nao eleito","presidente",0.232896652110626,"Parisi",0.721
"2414",2018,1,"SP","DC",3536406,1,"nao eleito","presidente",0.0129399585921325,"Paulicéia",0.711
"2415",2018,1,"SP","MDB",3536406,43,"nao eleito","presidente",0.556418219461698,"Paulicéia",0.711
"2416",2018,1,"SP","PSL",3536505,31771,"2º turno","presidente",30.0824709079375,"Paulínia",0.795
"2417",2018,1,"SP","PATRIOTA",3536570,8,"nao eleito","presidente",0.3280032800328,"Paulistânia",0.718
"2418",2018,1,"SP","PPL",3536570,1,"nao eleito","presidente",0.0410004100041,"Paulistânia",0.718
"2419",2018,1,"SP","PT",3536604,1201,"2º turno","presidente",14.3970270918245,"Paulo de Faria",0.725
"2420",2018,1,"SP","MDB",3536703,447,"nao eleito","presidente",0.97447188855704,"Pederneiras",0.739
"2421",2018,1,"SP","NOVO",3536703,811,"nao eleito","presidente",1.76800156961915,"Pederneiras",0.739
"2422",2018,1,"SP","PSDB",3536802,739,"nao eleito","presidente",10.7757363662875,"Pedra Bela",0.677
"2423",2018,1,"SP","PSOL",3536802,8,"nao eleito","presidente",0.116652085156022,"Pedra Bela",0.677
"2424",2018,1,"SP","PSTU",3536802,2,"nao eleito","presidente",0.0291630212890055,"Pedra Bela",0.677
"2425",2018,1,"SP","PSTU",3536901,1,"nao eleito","presidente",0.0343997248022016,"Pedranópolis",0.742
"2426",2018,1,"SP","PDT",3537008,821,"nao eleito","presidente",5.12164691203993,"Pedregulho",0.715
"2427",2018,1,"SP","PSOL",3537008,20,"nao eleito","presidente",0.124766063630692,"Pedregulho",0.715
"2428",2018,1,"SP","PSOL",3537107,83,"nao eleito","presidente",0.177221676559764,"Pedreira",0.769
"2429",2018,1,"SP","MDB",3537206,52,"nao eleito","presidente",0.550031732599958,"Pedro de Toledo",0.696
"2430",2018,1,"SP","PSTU",3537206,1,"nao eleito","presidente",0.01057753331923,"Pedro de Toledo",0.696
"2431",2018,1,"SP","PSDB",3537404,1818,"nao eleito","presidente",7.08412890153139,"Pereira Barreto",0.766
"2432",2018,1,"SP","REDE",3537404,79,"nao eleito","presidente",0.307836184389978,"Pereira Barreto",0.766
"2433",2018,1,"SP","PSDB",3537503,785,"nao eleito","presidente",9.08669984951962,"Pereiras",0.736
"2434",2018,1,"SP","PATRIOTA",3537602,445,"nao eleito","presidente",0.653565973446129,"Peruíbe",0.749
"2435",2018,1,"SP","PT",3537602,5373,"2º turno","presidente",7.89125837151921,"Peruíbe",0.749
"2436",2018,1,"SP","MDB",3537800,389,"nao eleito","presidente",0.684943566988889,"Piedade",0.716
"2437",2018,1,"SP","MDB",3538006,951,"nao eleito","presidente",0.605531925731605,"Pindamonhangaba",0.773
"2438",2018,1,"SP","PT",3538006,6943,"2º turno","presidente",4.42082877008889,"Pindamonhangaba",0.773
"2439",2018,1,"SP","REDE",3538006,873,"nao eleito","presidente",0.555866846649517,"Pindamonhangaba",0.773
"2440",2018,1,"SP","MDB",3538105,65,"nao eleito","presidente",0.418598660484286,"Pindorama",0.737
"2441",2018,1,"SP","PSDB",3538105,699,"nao eleito","presidente",4.5015455950541,"Pindorama",0.737
"2442",2018,1,"SP","PSOL",3538204,16,"nao eleito","presidente",0.11569889362933,"Pinhalzinho",0.725
"2443",2018,1,"SP","PSDB",3538303,144,"nao eleito","presidente",3.55204736063148,"Piquerobi",0.711
"2444",2018,1,"SP","PT",3538501,482,"2º turno","presidente",3.39795558688756,"Piquete",0.757
"2445",2018,1,"SP","REDE",3538501,88,"nao eleito","presidente",0.62037363412055,"Piquete",0.757
"2446",2018,1,"SP","PATRIOTA",3538600,84,"nao eleito","presidente",0.282590412111018,"Piracaia",0.739
"2447",2018,1,"SP","PSL",3538907,6856,"2º turno","presidente",32.8022582651548,"Pirajuí",0.749
"2448",2018,1,"SP","PATRIOTA",3539004,12,"nao eleito","presidente",0.108942351339083,"Pirangi",0.756
"2449",2018,1,"SP","PPL",3539004,1,"nao eleito","presidente",0.00907852927825692,"Pirangi",0.756
"2450",2018,1,"SP","PT",3539103,2249,"2º turno","presidente",13.1505087124313,"Pirapora do Bom Jesus",0.727
"2451",2018,1,"SP","PSDB",3539202,1547,"nao eleito","presidente",5.68582769773596,"Pirapozinho",0.776
"2452",2018,1,"SP","MDB",3539301,548,"nao eleito","presidente",0.684221697818731,"Pirassununga",0.801
"2453",2018,1,"SP","PSOL",3539301,183,"nao eleito","presidente",0.228490092519759,"Pirassununga",0.801
"2454",2018,1,"SP","PSTU",3539301,25,"nao eleito","presidente",0.0312144935136282,"Pirassununga",0.801
"2455",2018,1,"SP","PATRIOTA",3539400,52,"nao eleito","presidente",0.392719583113058,"Piratininga",0.779
"2456",2018,1,"SP","PSDB",3539400,894,"nao eleito","presidente",6.7517559096745,"Piratininga",0.779
"2457",2018,1,"SP","PDT",3539509,1362,"nao eleito","presidente",4.00235086688216,"Pitangueiras",0.723
"2458",2018,1,"SP","PPL",3539509,3,"nao eleito","presidente",0.00881575080811049,"Pitangueiras",0.723
"2459",2018,1,"SP","PSOL",3539707,5,"nao eleito","presidente",0.131440588853838,"Platina",0.719
"2460",2018,1,"SP","REDE",3539806,1003,"nao eleito","presidente",0.779174370368069,"Poá",0.771
"2461",2018,1,"SP","PDT",3539905,134,"nao eleito","presidente",2.18990031050825,"Poloni",0.766
"2462",2018,1,"SP","PSOL",3540002,44,"nao eleito","presidente",0.18878448534775,"Pompéia",0.786
"2463",2018,1,"SP","PATRIOTA",3540101,6,"nao eleito","presidente",0.133570792520036,"Pongaí",0.755
"2464",2018,1,"SP","PSTU",3540101,2,"nao eleito","presidente",0.0445235975066785,"Pongaí",0.755
"2465",2018,1,"SP","PT",3540101,343,"2º turno","presidente",7.63579697239537,"Pongaí",0.755
"2466",2018,1,"SP","PT",3540200,3812,"2º turno","presidente",10.4909731395861,"Pontal",0.725
"2467",2018,1,"SP","PODE",3540259,5,"nao eleito","presidente",0.118147448015123,"Pontalinda",0.702
"2468",2018,1,"SP","PSDB",3540309,198,"nao eleito","presidente",5.72585309427415,"Pontes Gestal",0.732
"2469",2018,1,"SP","PATRIOTA",3540408,5,"nao eleito","presidente",0.101502233049127,"Populina",0.714
"2470",2018,1,"SP","PSOL",3540408,7,"nao eleito","presidente",0.142103126268778,"Populina",0.714
"2471",2018,1,"SP","PT",3540408,872,"2º turno","presidente",17.7019894437678,"Populina",0.714
"2472",2018,1,"SP","PSL",3540606,18847,"2º turno","presidente",33.2480683061073,"Porto Feliz",0.758
"2473",2018,1,"SP","PPL",3540705,14,"nao eleito","presidente",0.0247993906435442,"Porto Ferreira",0.751
"2474",2018,1,"SP","PSDB",3540804,848,"nao eleito","presidente",4.90173410404624,"Potirendaba",0.747
"2475",2018,1,"SP","DC",3540903,4,"nao eleito","presidente",0.021890220543972,"Pradópolis",0.733
"2476",2018,1,"SP","PODE",3541059,19,"nao eleito","presidente",0.325286765964732,"Pratânia",0.701
"2477",2018,1,"SP","PATRIOTA",3541406,814,"nao eleito","presidente",0.347641886149418,"Presidente Prudente",0.806
"2478",2018,1,"SP","PT",3541406,12435,"2º turno","presidente",5.3107209511892,"Presidente Prudente",0.806
"2479",2018,1,"SP","PATRIOTA",3541505,118,"nao eleito","presidente",0.300813215387361,"Presidente Venceslau",0.763
"2480",2018,1,"SP","PDT",3541505,1266,"nao eleito","presidente",3.22736890407118,"Presidente Venceslau",0.763
"2481",2018,1,"SP","PSOL",3541505,60,"nao eleito","presidente",0.152955872230861,"Presidente Venceslau",0.763
"2482",2018,1,"SP","REDE",3541505,140,"nao eleito","presidente",0.356897035205343,"Presidente Venceslau",0.763
"2483",2018,1,"SP","PT",3541604,3800,"2º turno","presidente",10.4833370116972,"Promissão",0.743
"2484",2018,1,"SP","PSDB",3541653,505,"nao eleito","presidente",12.1540312876053,"Quadra",0.678
"2485",2018,1,"SP","PDT",3541802,85,"nao eleito","presidente",2.05512572533849,"Queiroz",0.715
"2486",2018,1,"SP","PODE",3541802,14,"nao eleito","presidente",0.338491295938104,"Queiroz",0.715
"2487",2018,1,"SP","PATRIOTA",3541901,51,"nao eleito","presidente",0.539853921879962,"Queluz",0.722
"2488",2018,1,"SP","PSOL",3541901,42,"nao eleito","presidente",0.444585582724675,"Queluz",0.722
"2489",2018,1,"SP","PSOL",3542008,10,"nao eleito","presidente",0.139899272523783,"Quintana",0.732
"2490",2018,1,"SP","PPL",3542107,0,"nao eleito","presidente",0,"Rafard",0.745
"2491",2018,1,"SP","PSDB",3542107,566,"nao eleito","presidente",5.14779445202365,"Rafard",0.745
"2492",2018,1,"SP","PODE",3542206,284,"nao eleito","presidente",0.857876453707899,"Rancharia",0.751
"2493",2018,1,"SP","MDB",3542305,24,"nao eleito","presidente",0.44060950982192,"Redenção da Serra",0.657
"2494",2018,1,"SP","PATRIOTA",3542305,7,"nao eleito","presidente",0.128511107031393,"Redenção da Serra",0.657
"2495",2018,1,"SP","PSTU",3542305,0,"nao eleito","presidente",0,"Redenção da Serra",0.657
"2496",2018,1,"SP","NOVO",3542404,250,"nao eleito","presidente",1.19280500023856,"Regente Feijó",0.768
"2497",2018,1,"SP","PODE",3542404,99,"nao eleito","presidente",0.47235078009447,"Regente Feijó",0.768
"2498",2018,1,"SP","PSTU",3542503,1,"nao eleito","presidente",0.0153751537515375,"Reginópolis",0.728
"2499",2018,1,"SP","REDE",3542503,16,"nao eleito","presidente",0.2460024600246,"Reginópolis",0.728
"2500",2018,1,"SP","MDB",3542602,356,"nao eleito","presidente",0.588702209286943,"Registro",0.754
"2501",2018,1,"SP","PATRIOTA",3542602,303,"nao eleito","presidente",0.501058341050403,"Registro",0.754
"2502",2018,1,"SP","PSTU",3542602,12,"nao eleito","presidente",0.0198438946950655,"Registro",0.754
"2503",2018,1,"SP","DC",3542701,1,"nao eleito","presidente",0.011258725512272,"Restinga",0.705
"2504",2018,1,"SP","MDB",3542909,65,"nao eleito","presidente",0.574407917992223,"Ribeirão Bonito",0.712
"2505",2018,1,"SP","PATRIOTA",3542909,63,"nao eleito","presidente",0.556733828207847,"Ribeirão Bonito",0.712
"2506",2018,1,"SP","PSOL",3542909,33,"nao eleito","presidente",0.291622481442206,"Ribeirão Bonito",0.712
"2507",2018,1,"SP","PSL",3543006,3499,"2º turno","presidente",17.1427171623144,"Ribeirão Branco",0.639
"2508",2018,1,"SP","PSTU",3543006,4,"nao eleito","presidente",0.019597275978639,"Ribeirão Branco",0.639
"2509",2018,1,"SP","MDB",3543204,20,"nao eleito","presidente",0.36042530185619,"Ribeirão do Sul",0.747
"2510",2018,1,"SP","PPL",3543204,0,"nao eleito","presidente",0,"Ribeirão do Sul",0.747
"2511",2018,1,"SP","DC",3543238,0,"nao eleito","presidente",0,"Ribeirão dos Índios",0.721
"2512",2018,1,"SP","PSTU",3543238,0,"nao eleito","presidente",0,"Ribeirão dos Índios",0.721
"2513",2018,1,"SP","PSDB",3543253,1015,"nao eleito","presidente",11.0614646904969,"Ribeirão Grande",0.705
"2514",2018,1,"SP","PSTU",3543253,4,"nao eleito","presidente",0.04359197907585,"Ribeirão Grande",0.705
"2515",2018,1,"SP","PSL",3543303,33301,"2º turno","presidente",26.6024924109283,"Ribeirão Pires",0.784
"2516",2018,1,"SP","MDB",3543402,3652,"nao eleito","presidente",0.605859517568599,"Ribeirão Preto",0.8
"2517",2018,1,"SP","DC",3543501,1,"nao eleito","presidente",0.016215339711367,"Riversul",0.664
"2518",2018,1,"SP","PT",3543501,1076,"2º turno","presidente",17.4477055294308,"Riversul",0.664
"2519",2018,1,"SP","PDT",3543600,192,"nao eleito","presidente",3.65435858393605,"Rifaina",0.74
"2520",2018,1,"SP","PSTU",3543600,1,"nao eleito","presidente",0.0190331176246669,"Rifaina",0.74
"2521",2018,1,"SP","PT",3543600,572,"2º turno","presidente",10.8869432813095,"Rifaina",0.74
"2522",2018,1,"SP","REDE",3543600,14,"nao eleito","presidente",0.266463646745337,"Rifaina",0.74
"2523",2018,1,"SP","PDT",3543907,10748,"nao eleito","presidente",5.16755613250637,"Rio Claro",0.803
"2524",2018,1,"SP","PDT",3544103,3009,"nao eleito","presidente",6.40962828842262,"Rio Grande da Serra",0.749
"2525",2018,1,"SP","NOVO",3544202,49,"nao eleito","presidente",0.520390824129142,"Riolândia",0.703
"2526",2018,1,"SP","PSTU",3544202,2,"nao eleito","presidente",0.0212404418011895,"Riolândia",0.703
"2527",2018,1,"SP","PPL",3544301,2,"nao eleito","presidente",0.016604400166044,"Roseira",0.737
"2528",2018,1,"SP","PATRIOTA",3544400,17,"nao eleito","presidente",0.541573749601784,"Rubiácea",0.721
"2529",2018,1,"SP","MDB",3544509,36,"nao eleito","presidente",0.91533180778032,"Rubinéia",0.759
"2530",2018,1,"SP","NOVO",3544707,21,"nao eleito","presidente",0.718194254445964,"Sagres",0.73
"2531",2018,1,"SP","PPL",3544707,0,"nao eleito","presidente",0,"Sagres",0.73
"2532",2018,1,"SP","MDB",3544905,66,"nao eleito","presidente",0.575213526233223,"Sales Oliveira",0.772
"2533",2018,1,"SP","PSL",3545159,3976,"2º turno","presidente",39.2110453648915,"Saltinho",0.791
"2534",2018,1,"SP","MDB",3545209,690,"nao eleito","presidente",0.544692406672087,"Salto",0.78
"2535",2018,1,"SP","PSDB",3545209,4901,"nao eleito","presidente",3.86889490594188,"Salto",0.78
"2536",2018,1,"SP","PDT",3545308,1677,"nao eleito","presidente",4.06979566082609,"Salto de Pirapora",0.729
"2537",2018,1,"SP","PSDB",3545308,3710,"nao eleito","presidente",9.00354317332427,"Salto de Pirapora",0.729
"2538",2018,1,"SP","PT",3545308,2989,"2º turno","presidente",7.2537979905839,"Salto de Pirapora",0.729
"2539",2018,1,"SP","PSDB",3545407,764,"nao eleito","presidente",8.78463838105094,"Salto Grande",0.704
"2540",2018,1,"SP","PSOL",3545407,7,"nao eleito","presidente",0.0804875244337128,"Salto Grande",0.704
"2541",2018,1,"SP","PSTU",3545407,1,"nao eleito","presidente",0.0114982177762447,"Salto Grande",0.704
"2542",2018,1,"SP","PT",3545407,699,"2º turno","presidente",8.03725422559503,"Salto Grande",0.704
"2543",2018,1,"SP","NOVO",3545506,73,"nao eleito","presidente",1.53554901135886,"Sandovalina",0.709
"2544",2018,1,"SP","DC",3545605,3,"nao eleito","presidente",0.0201640005377067,"Santa Adélia",0.76
"2545",2018,1,"SP","PATRIOTA",3545605,41,"nao eleito","presidente",0.275574674015325,"Santa Adélia",0.76
"2546",2018,1,"SP","PSOL",3545605,11,"nao eleito","presidente",0.0739346686382578,"Santa Adélia",0.76
"2547",2018,1,"SP","PSTU",3546108,0,"nao eleito","presidente",0,"Santa Clara d'Oeste",0.733
"2548",2018,1,"SP","REDE",3546207,12,"nao eleito","presidente",0.215015230245476,"Santa Cruz da Conceição",0.79
